query,positive,negative,positive_source,negative_source
Do you know what kind of process they used to assess how effectively they were using the funds they were given?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
2.5: Identification of local 
artisans in each ward of the 
10 VDCs   
Initial discussion 
done 
10% 
ECHO                       
80        
ECHO                       
50        
2.6: Organizing training","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
Programme 
Support 
(ATLAS 
Activity 4) 
Programme Support Costs 
      ECHO                  
3,793        
      ECHO                  
6,075        
      ECHO                  
7,290",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do they have a plan in place to make sure everyone working on construction projects knows what to do in case of an emergency?,"50        
2.6: Organizing training 
event at key stages of 
construction for identified 
artisans of the respective 
wards at demonstration 
sites   
In total 450 local 
artisans has 
been identified 
from 10 VDCs 
25% 
ECHO                  
1,600        
ECHO                  
4,345  
      
  Sub- Total         66,415       
Result 3. 
Ten Awas 
Nirman 
Saathi 
(trained 
masons with","trained 
# Awareness 
raising to all 
VDCs in 
Sindhupalchowk
, Large no. of 
population 
aware on safer 
construction, at 
least 500 
engineers 
trained on post 
damage 
assessment, 60 
masons trained. 
577 
engineers 
trained, 66 
masons 
trained, 
awareness 
raising done 
in 32 VDCs. 
To raise 
awareness 
for house - 
owners of 
Gorkha, 
Dolakha and 
Sindhupalch
owk through 
Mobile 
Clinics",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
,"Ten Awas 
Nirman 
Saathi 
(trained 
masons with 
social skills) 
and two 
Mobile 
Clinics reach 
out to 
affected 
households 
to facilitate 
their 
construction 
plans to be 
consistent 
with build 
back better 
principles  
(ATLAS 
Activity 3) 
3.1: Selection, orientation 
and deployment of Awas 
Nirman Saathis (trained 
masons with social skills) 
to 10 VDCs   
10 ANS has been 
selected,","through Mobile Van Technological Clinics (MTC) and house-to-house campaigns by project's Aawas Nirman 
Saathi (trained masons). Local youths have also been trained as ""masons"" from the EQ affected districts to 
contribute for safer reconstructions towards building resilient communities. 
 
7.10 Innovation",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do these volunteers go back to the same areas a few times to check on how things are going?,"to 10 VDCs   
10 ANS has been 
selected, 
oriented and 
deployed 
1 
ECHO                     
480        
ECHO                     
150        
ECHO                  
1,200        
3.2: Periodic field visits by 
Awas Nirmaan Saathi 
(ANS) to households and 
sites in respective VDCs to 
provide guidance and 
facilitation support for 
reconstruction. 
  
ANSs mobilized, 
started their 
work","activities implementation in 2016. Besides its own resources (TRAC, CPR TTF), DFID, GoJ, ECHO, RoK-UNDP, 
Baidu Foundation, CDBMA/DFID were the principal par tners that provided financial resources for project 
implementation.  ECHO funding was new one mobilized in 2016 for supporting National Reconstruction 
Authority in safer reconstructions in 10 VDCs of Sindhupalchowk and Dolakha.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does the amount of money spent on a project compare to the original budget that was approved for it?,"Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
Programme 
Support 
(ATLAS 
Activity 4) 
Programme Support Costs 
      ECHO                  
3,793        
      ECHO                  
6,075        
      ECHO                  
7,290","Achieve
ments of 
Targets 
in % 
Funding 
Source 
(code) 
Approved 
Budget 
Amount 
Spent 
Expenditure 
in % against 
approved 
budget 
Remarks if 
targets not 
fully 
achieved 
          DFID 34       
Sub Total Activity Result 7         31,001 29,702
.99 96%   
Activity 
Result 8:  
Managemen
t, M&E and 
support 
services 
(ATLAS 
Activity 8) 
Activity 8.1: Oversight 
planning as well as the",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Are they talking about a process for preparing for emergencies or something like that?,"85 | P a g e  
 
  
14. ANNEXES 
 
Annex 1:  Photo Gallery- Activities in 2016  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
District consultation for DRR-CCA mainstreaming Guideline, 
Dolakha 
Participants of DRR Focal Points Orientation","fourteenth periodic plan 2016/17 -2018/019. Consolidation of learning, issues, gaps and way 
forward for effective mainstreaming of DRR in the planning process was achieved through  a 
Mainstreaming Guideline on DRR-CCA drafted based on a regional level DRR mainstreaming 
workshop held in Biratnaga r for eastern region stakeholders  (fourth in series - one for central",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a particular area or place that's being prioritized for some kind of emergency planning or response?,"Participants of DRR Focal Points Orientation 
UNDP DCD Ms. Sophie Kemkhadze addressing e-BPS Launch, 
Kirtipur Municipality 
 Melamchi municipality declared for NBC implementation","ity 
outside 
KV 
6 urbanizing 
VDCs and 3 
municipalitie
s, and 
KMC/LSMC 
in KV. 3 
municipalitie
s outside KV 
 
6 VDCs, 3 
municipalities 
and in KMC 
and LSM C. 3 
municipalities 
outside KV 
  
Further 
strengthening 
in KV. NBC 
implementation 
started in 3 
municipalities. 
Support to 3 
municipalities 
outside KV 
Kirtipur and 
LSMC launched 
e-BPS. 
Chautara, 
Melamchi and 
Panchkhal",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How do the local communities usually get involved in deciding who receives help after a disaster?,"86 | P a g e  
 
  
  
Consultation with local people on beneficiary selection, 
Fasku, Dolakha 
Ward level consultation, Irkhu, Sindhupalchowk 
Participants of ACDO workshop on EPRER, Pokhara","Sindhupalchowk districts. In addition, CDRMP implemented some of applicable recommendations received 
from the two interventions: (i) Evaluation of the partnership with Nepal Administrative Staff College (NASC), 
Local Development Training  Academy (LDTA) and Tribhuvan University Central Department of",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does the emergency response system in Nepal connect with the public in real-time during a disaster?,"Participants of ACDO workshop on EPRER, Pokhara 
 Realtime data from EWS Maadi, Chitwan - linked with DHM website","MoHA and DoA and other 
line agencies  
1 Consultant to 
support 
application of 
weather related 
forecast data (3-
5 days) into 
agricultural 
sector (i.e. 
application 
sectoral EWS)  
 
EWS network 
strengthened 
3 days weather 
forecast system 
developed 
integrated in 
DHM website. 
Supported DHM 
with improved 
database and IT 
system of DHM. 
100% BCPR-
SWE 5,852",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is there a system in place to alert people in a specific area before a big event or disaster happens?,"87 | P a g e  
 
  
 
 
 
 
 
 
 
 
 
  
 
Community based Early Warning System, Riu-khola, Maadi, 
Chitwan 
Masons in practical session of safer construction training, 
Maadi, Chitwan 
Community based Early Warning System, Riu-khola, Maadi,","based organizations, one training on institutional 
development and documentation and 1 exposure 
visit was organized in which about 100 individuals 
and local actors benefitted. 
o For community based early warning system in 
Maadi, Chitwan, 5 Automatic hydrological and 
meteorological stations were established at 
different locations: Bankatta, Chharchare,",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"What's this ""NBC"" thing, how does it relate to emergency situations?","Chitwan 
Weekly orientation on NBC implementation, Melamchi 
municipalty, Sindhupalchowk","The key progress made in 2016 under MDGTFI (with funding support from RoK-UNDP) project in 
Chitwan and Sindhupalchowk are mentioned below: 
• The activities under this sub-component also includes both, national level and community level. At 
community level, activities were carried out through 6 CBOs in Chitwan and 10 CBOs in 
Sindhupalchowk district under MCG modality.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Is this list related to some kind of plan or system to help communities deal with emergency situations?,"88 | P a g e  
 
  
 
A woman involved in vegetable cultivation, Maadi, 
Chitwan 
Plastic pond, Maadi, Chitwan 
Early Warning System- announcement, Maadi, Chitwan 
Solar panel support in Giranchaur, Sindhupalchowk","preparation of five LDRMPs in Sindhupalchowk initiated. 
Community based early warning system in Maadi, Chitwan  has been strengthened through  5 
Automatic hydrological and meteorological stations set up  at Bank atta, Chharchare, Kalyanpur, 
Govindabasti and Thori. One EWS station has been installed in Sot-khola sub-watershed of Surkhet.",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Do you think there's a connection between the biogas plant and disaster management or emergency preparedness somehow?,"91 | P a g e  
 
  
 
Annex 3: Stories on Women Empowerment 
 
 
Changes brought in women's daily lives due to Biogas Plant Installation 
 
SURKHET- Tulsi Jaisi, president of the Biogas plant users’","biogas plants in rural areas and it helped many rural households with low income make biogas 
technology affordable and accessible to a great extent. Today, other farmer s like Jaisi are satisfied 
for their decision to build plants, as they can reap more benefits than they imagined. “The biogas 
technology has brought so many positive changes in our lives. Certainly, all the families who own",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
"Doesn't burning all those firewoods for cooking pose some kind of health risk, especially to people who spend a lot of time around it?","group is the first one to install biogas plant in her village 
Sirichaur, Kunathari VDC Surkhet. She used to cook in a 
traditional stove that required a lot of firewood and extra 
effort. The smoke and soot produced by burning firewood  
caused eye and throat problems to her and her family 
memebers .  But time has changed now and the daily cooking","decided to transfer to the other wards i.e. Belchaur 5, Kunathari. She shows her satisfaction that the 
biogas users group is planning to collect seed money for maintenance training for their use. 
“I was planning to construct an improved cooking stove but I 
changed my mind when I came to know that Masina CFUG is 
coordinating to construct biogas plants in my village. It was",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does installing a system like that help with emergency situations or disasters?,"chores have become much easier after the installation of 
biogas plant. Her kitchen has a cl ean cooking system which 
requires no firewood and this has resulted in improvement in 
her family’s health as no smoke is produced while cooking. Tulsi says she guide her children in their 
homework at the same time she is busy in cooking. She says “I am very glad that we took initiative","biogas plants feel the same”  says Jaisi. She used to spend several hours to collect firewood every 
Saturday in the near forest.  But now, due to biogas, her family does not need to spend money on 
firewood because biogas suffices the fuel requirement for cooking. “The neighbors often visit us and 
get impressed by knowing how easy it is to save money, reduce cooking time and hence enable women",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
Does the biogas system have something to do with helping the community be prepared for extreme weather events?,"for installing the biogas in our village and now our living standard has improved”.  
The local community based organization Shree Masina Community Forest Users Group (CFUG) has 
implemented Climate Risk Management and Livelih ood 
Promotion Project in this village. Under this project, it has 
completed the construction of 8 biogas plants in Sirichaur","decided to transfer to the other wards i.e. Belchaur 5, Kunathari. She shows her satisfaction that the 
biogas users group is planning to collect seed money for maintenance training for their use. 
“I was planning to construct an improved cooking stove but I 
changed my mind when I came to know that Masina CFUG is 
coordinating to construct biogas plants in my village. It was",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How did they help build biogas plants in this particular region?,"and 12 biogas plants in Belchaur each with 6 cubic meter 
capacity. In Sajgaire , the community consists of 20 
households, of which 1 4 are Janajatis  and 6 are 
Bahun/Chhetri). Total no. of beneficiaries population are 
104 (Female: 60,Male :44) base d on ethnicity.  Twenty 
Biogas plants have been constructed with the support of 
UNDP/CDRMP.During the period of construction Masina","as we’ve already started 12 biogas plants construction in Belchaur with the support of UNDP/CDRMP. 
In addition, the Community Forest Users Groups (CFUGs) are also helping to construct 21 more biogas 
plants in Belchaur on their own expenses. They are also coordinating with other organizations to 
develop Belchaur as a Namuna Village in Biogas plant. In Belchaur, there has already been 33 HHs",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
How does the program help the families with building something in a way that's assisted by the government?,"CFUG had also coordinated with K.P Business Pvt.  Ltd, 
Birendranagar (one technical, fitting materials and cooking stoves under government subsidy), 
Shree Aampani CFUG, Kunathari, Shree Salleri CFUG for further support to make the program a big 
success.  
The programme provided technical and financial support as well as subsidy to the families to build","decided to transfer to the other wards i.e. Belchaur 5, Kunathari. She shows her satisfaction that the 
biogas users group is planning to collect seed money for maintenance training for their use. 
“I was planning to construct an improved cooking stove but I 
changed my mind when I came to know that Masina CFUG is 
coordinating to construct biogas plants in my village. It was",10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf,10b495d541bde688ebfea7ce2d15dbd8f163ec818657ead3663acb6511bd9560.pdf
